wall_ts,node,seq,sample_index,value
1778033298.554431,1,322,24,65535
1778033298.554431,1,322,25,65535
1778033298.554431,1,322,26,65535
1778033298.554431,1,322,27,65535
1778033298.554431,1,322,28,65535
1778033298.554431,1,322,29,65535
1778033298.554431,1,322,30,65535
1778033298.554431,1,322,31,65535
1778033298.7575638,1,323,0,65535
1778033298.7575638,1,323,1,65535
1778033298.7575638,1,323,2,65535
1778033298.7575638,1,323,3,65535
1778033298.7575638,1,323,4,65535
1778033298.7575638,1,323,5,65535
1778033298.7575638,1,323,6,65535
1778033298.7575638,1,323,7,65535
1778033298.7575638,1,323,8,65535
1778033298.7575638,1,323,9,65535
1778033298.7575638,1,323,10,65535
1778033298.7575638,1,323,11,65535
1778033298.7575638,1,323,12,65535
1778033298.7575638,1,323,13,65535
1778033298.7575638,1,323,14,65535
1778033298.7575638,1,323,15,65535
1778033298.7575638,1,323,16,65535
1778033298.7575638,1,323,17,65535
1778033298.7575638,1,323,18,65535
1778033298.7575638,1,323,19,65535
1778033298.7575638,1,323,20,65535
1778033298.7575638,1,323,21,65535
1778033298.7575638,1,323,22,65535
1778033298.7575638,1,323,23,65535
1778033298.7575638,1,323,24,65535
1778033298.7575638,1,323,25,65535
1778033298.7575638,1,323,26,65535
1778033298.7575638,1,323,27,65535
1778033298.7575638,1,323,28,65535
1778033298.7575638,1,323,29,65535
1778033298.7575638,1,323,30,65535
1778033298.7575638,1,323,31,65535
1778033298.859117,1,324,0,65535
1778033298.859117,1,324,1,65535
1778033298.859117,1,324,2,65535
1778033298.859117,1,324,3,65535
1778033298.859117,1,324,4,65535
1778033298.859117,1,324,5,65535
1778033298.859117,1,324,6,65535
1778033298.859117,1,324,7,65535
1778033298.859117,1,324,8,65535
1778033298.859117,1,324,9,65535
1778033298.859117,1,324,10,65535
1778033298.859117,1,324,11,65535
1778033298.859117,1,324,12,65535
1778033298.859117,1,324,13,65535
1778033298.859117,1,324,14,65535
1778033298.859117,1,324,15,65535
1778033298.859117,1,324,16,65535
1778033298.859117,1,324,17,65535
1778033298.859117,1,324,18,65535
1778033298.859117,1,324,19,65535
1778033298.859117,1,324,20,65535
1778033298.859117,1,324,21,65535
1778033298.859117,1,324,22,65535
1778033298.859117,1,324,23,65535
1778033298.859117,1,324,24,65535
1778033298.859117,1,324,25,65535
1778033298.859117,1,324,26,65535
1778033298.859117,1,324,27,65535
1778033298.859117,1,324,28,65535
1778033298.859117,1,324,29,65535
1778033298.859117,1,324,30,65535
1778033298.859117,1,324,31,65535
1778033298.96063,1,325,0,65535
1778033298.96063,1,325,1,65535
1778033298.96063,1,325,2,65535
1778033298.96063,1,325,3,65535
1778033298.96063,1,325,4,65535
1778033298.96063,1,325,5,65535
1778033298.96063,1,325,6,65535
1778033298.96063,1,325,7,65535
1778033298.96063,1,325,8,65535
1778033298.96063,1,325,9,65535
1778033298.96063,1,325,10,65535
1778033298.96063,1,325,11,65535
1778033298.96063,1,325,12,65535
1778033298.96063,1,325,13,65535
1778033298.96063,1,325,14,65535
1778033298.96063,1,325,15,65535
1778033298.96063,1,325,16,65535
1778033298.96063,1,325,17,65535
1778033298.96063,1,325,18,65535
1778033298.96063,1,325,19,65535
1778033298.96063,1,325,20,65535
1778033298.96063,1,325,21,65535
1778033298.96063,1,325,22,65535
1778033298.96063,1,325,23,65535
1778033298.96063,1,325,24,65535
1778033298.96063,1,325,25,65535
1778033298.96063,1,325,26,65535
1778033298.96063,1,325,27,65535
1778033298.96063,1,325,28,65535
1778033298.96063,1,325,29,65535
1778033298.96063,1,325,30,65535
1778033298.96063,1,325,31,65535
1778033299.061131,1,326,0,65535
1778033299.061131,1,326,1,65535
1778033299.061131,1,326,2,65535
1778033299.061131,1,326,3,65535
1778033299.061131,1,326,4,65535
1778033299.061131,1,326,5,65535
1778033299.061131,1,326,6,65535
1778033299.061131,1,326,7,65535
1778033299.061131,1,326,8,65535
1778033299.061131,1,326,9,65535
1778033299.061131,1,326,10,65535
1778033299.061131,1,326,11,65535
1778033299.061131,1,326,12,65535
1778033299.061131,1,326,13,65535
1778033299.061131,1,326,14,65535
1778033299.061131,1,326,15,65535
1778033299.061131,1,326,16,65535
1778033299.061131,1,326,17,65535
1778033299.061131,1,326,18,65535
1778033299.061131,1,326,19,65535
1778033299.061131,1,326,20,65535
1778033299.061131,1,326,21,65535
1778033299.061131,1,326,22,65535
1778033299.061131,1,326,23,65535
1778033299.061131,1,326,24,65535
1778033299.061131,1,326,25,65535
1778033299.061131,1,326,26,65535
1778033299.061131,1,326,27,65535
1778033299.061131,1,326,28,65535
1778033299.061131,1,326,29,65535
1778033299.061131,1,326,30,65535
1778033299.061131,1,326,31,65535
1778033299.263416,1,327,0,65535
1778033299.263416,1,327,1,65535
1778033299.263416,1,327,2,65535
1778033299.263416,1,327,3,65535
1778033299.263416,1,327,4,65535
1778033299.263416,1,327,5,65535
1778033299.263416,1,327,6,65535
1778033299.263416,1,327,7,65535
1778033299.263416,1,327,8,65535
1778033299.263416,1,327,9,65535
1778033299.263416,1,327,10,65535
1778033299.263416,1,327,11,65535
1778033299.263416,1,327,12,65535
1778033299.263416,1,327,13,65535
1778033299.263416,1,327,14,65535
1778033299.263416,1,327,15,65535
1778033299.263416,1,327,16,65535
1778033299.263416,1,327,17,65535
1778033299.263416,1,327,18,65535
1778033299.263416,1,327,19,65535
1778033299.263416,1,327,20,65535
1778033299.263416,1,327,21,65535
1778033299.263416,1,327,22,65535
1778033299.263416,1,327,23,65535
1778033299.263416,1,327,24,65535
1778033299.263416,1,327,25,65535
1778033299.263416,1,327,26,65535
1778033299.263416,1,327,27,65535
1778033299.263416,1,327,28,65535
1778033299.263416,1,327,29,65535
1778033299.263416,1,327,30,65535
1778033299.263416,1,327,31,65535
1778033299.364321,1,328,0,65535
1778033299.364321,1,328,1,65535
1778033299.364321,1,328,2,65535
1778033299.364321,1,328,3,65535
1778033299.364321,1,328,4,65535
1778033299.364321,1,328,5,65535
1778033299.364321,1,328,6,65535
1778033299.364321,1,328,7,65535
1778033299.364321,1,328,8,65535
1778033299.364321,1,328,9,65535
1778033299.364321,1,328,10,65535
1778033299.364321,1,328,11,65535
1778033299.364321,1,328,12,65535
1778033299.364321,1,328,13,65535
1778033299.364321,1,328,14,65535
1778033299.364321,1,328,15,65535
1778033299.364321,1,328,16,65535
1778033299.364321,1,328,17,65535
1778033299.364321,1,328,18,65535
1778033299.364321,1,328,19,65535
1778033299.364321,1,328,20,65535
1778033299.364321,1,328,21,65535
1778033299.364321,1,328,22,65535
1778033299.364321,1,328,23,65535
1778033299.364321,1,328,24,65535
1778033299.364321,1,328,25,65535
1778033299.364321,1,328,26,65535
1778033299.364321,1,328,27,65535
1778033299.364321,1,328,28,65535
1778033299.364321,1,328,29,65535
1778033299.364321,1,328,30,65535
1778033299.364321,1,328,31,65535
1778033299.465149,1,329,0,65535
1778033299.465149,1,329,1,65535
1778033299.465149,1,329,2,65535
1778033299.465149,1,329,3,65535
1778033299.465149,1,329,4,65535
1778033299.465149,1,329,5,65535
1778033299.465149,1,329,6,65535
1778033299.465149,1,329,7,65535
1778033299.465149,1,329,8,65535
1778033299.465149,1,329,9,65535
1778033299.465149,1,329,10,65535
1778033299.465149,1,329,11,65535
1778033299.465149,1,329,12,65535
1778033299.465149,1,329,13,65535
1778033299.465149,1,329,14,65535
1778033299.465149,1,329,15,65535
1778033299.465149,1,329,16,65535
1778033299.465149,1,329,17,65535
1778033299.465149,1,329,18,65535
1778033299.465149,1,329,19,65535
1778033299.465149,1,329,20,65535
1778033299.465149,1,329,21,65535
1778033299.465149,1,329,22,65535
1778033299.465149,1,329,23,65535
1778033299.465149,1,329,24,65535
1778033299.465149,1,329,25,65535
1778033299.465149,1,329,26,65535
1778033299.465149,1,329,27,65535
1778033299.465149,1,329,28,65535
1778033299.465149,1,329,29,65535
1778033299.465149,1,329,30,65535
1778033299.465149,1,329,31,65535
1778033299.5660548,1,330,0,65535
1778033299.5660548,1,330,1,65535
1778033299.5660548,1,330,2,65535
1778033299.5660548,1,330,3,65535
1778033299.5660548,1,330,4,65535
1778033299.5660548,1,330,5,65535
1778033299.5660548,1,330,6,65535
1778033299.5660548,1,330,7,65535
1778033299.5660548,1,330,8,65535
1778033299.5660548,1,330,9,65535
1778033299.5660548,1,330,10,65535
1778033299.5660548,1,330,11,65535
1778033299.5660548,1,330,12,65535
1778033299.5660548,1,330,13,65535
1778033299.5660548,1,330,14,65535
1778033299.5660548,1,330,15,65535
1778033299.5660548,1,330,16,65535
1778033299.5660548,1,330,17,65535
1778033299.5660548,1,330,18,65535
1778033299.5660548,1,330,19,65535
1778033299.5660548,1,330,20,65535
1778033299.5660548,1,330,21,65535
1778033299.5660548,1,330,22,65535
1778033299.5660548,1,330,23,65535
1778033299.5660548,1,330,24,65535
1778033299.5660548,1,330,25,65535
1778033299.5660548,1,330,26,65535
1778033299.5660548,1,330,27,65535
1778033299.5660548,1,330,28,65535
1778033299.5660548,1,330,29,65535
1778033299.5660548,1,330,30,65535
1778033299.5660548,1,330,31,65535
1778033299.767859,1,331,0,65535
1778033299.767859,1,331,1,65535
1778033299.767859,1,331,2,65535
1778033299.767859,1,331,3,65535
1778033299.767859,1,331,4,65535
1778033299.767859,1,331,5,65535
1778033299.767859,1,331,6,65535
1778033299.767859,1,331,7,65535
1778033299.767859,1,331,8,65535
1778033299.767859,1,331,9,65535
1778033299.767859,1,331,10,65535
1778033299.767859,1,331,11,65535
1778033299.767859,1,331,12,65535
1778033299.767859,1,331,13,65535
1778033299.767859,1,331,14,65535
1778033299.767859,1,331,15,65535
1778033299.767859,1,331,16,65535
1778033299.767859,1,331,17,65535
1778033299.767859,1,331,18,65535
1778033299.767859,1,331,19,65535
1778033299.767859,1,331,20,65535
1778033299.767859,1,331,21,65535
1778033299.767859,1,331,22,65535
1778033299.767859,1,331,23,65535
1778033299.767859,1,331,24,65535
1778033299.767859,1,331,25,65535
1778033299.767859,1,331,26,65535
1778033299.767859,1,331,27,65535
1778033299.767859,1,331,28,65535
1778033299.767859,1,331,29,65535
1778033299.767859,1,331,30,65535
1778033299.767859,1,331,31,65535
1778033299.8690188,1,332,0,65535
1778033299.8690188,1,332,1,65535
1778033299.8690188,1,332,2,65535
1778033299.8690188,1,332,3,65535
1778033299.8690188,1,332,4,65535
1778033299.8690188,1,332,5,65535
1778033299.8690188,1,332,6,65535
1778033299.8690188,1,332,7,65535
1778033299.8690188,1,332,8,65535
1778033299.8690188,1,332,9,65535
1778033299.8690188,1,332,10,65535
1778033299.8690188,1,332,11,65535
1778033299.8690188,1,332,12,65535
1778033299.8690188,1,332,13,65535
1778033299.8690188,1,332,14,65535
1778033299.8690188,1,332,15,65535
1778033299.8690188,1,332,16,65535
1778033299.8690188,1,332,17,65535
1778033299.8690188,1,332,18,65535
1778033299.8690188,1,332,19,65535
1778033299.8690188,1,332,20,65535
1778033299.8690188,1,332,21,65535
1778033299.8690188,1,332,22,65535
1778033299.8690188,1,332,23,65535
1778033299.8690188,1,332,24,65535
1778033299.8690188,1,332,25,65535
1778033299.8690188,1,332,26,65535
1778033299.8690188,1,332,27,65535
1778033299.8690188,1,332,28,65535
1778033299.8690188,1,332,29,65535
1778033299.8690188,1,332,30,65535
1778033299.8690188,1,332,31,65535
1778033299.969895,1,333,0,65535
1778033299.969895,1,333,1,65535
1778033299.969895,1,333,2,65535
1778033299.969895,1,333,3,65535
1778033299.969895,1,333,4,65535
1778033299.969895,1,333,5,65535
1778033299.969895,1,333,6,65535
1778033299.969895,1,333,7,65535
1778033299.969895,1,333,8,65535
1778033299.969895,1,333,9,65535
1778033299.969895,1,333,10,65535
1778033299.969895,1,333,11,65535
1778033299.969895,1,333,12,65535
1778033299.969895,1,333,13,65535
1778033299.969895,1,333,14,65535
1778033299.969895,1,333,15,65535
1778033299.969895,1,333,16,65535
1778033299.969895,1,333,17,65535
1778033299.969895,1,333,18,65535
1778033299.969895,1,333,19,65535
1778033299.969895,1,333,20,65535
1778033299.969895,1,333,21,65535
1778033299.969895,1,333,22,65535
1778033299.969895,1,333,23,65535
1778033299.969895,1,333,24,65535
1778033299.969895,1,333,25,65535
1778033299.969895,1,333,26,65535
1778033299.969895,1,333,27,65535
1778033299.969895,1,333,28,65535
1778033299.969895,1,333,29,65535
1778033299.969895,1,333,30,65535
1778033299.969895,1,333,31,65535
1778033300.077451,1,334,0,65535
1778033300.077451,1,334,1,65535
1778033300.077451,1,334,2,65535
1778033300.077451,1,334,3,65535
1778033300.077451,1,334,4,65535
1778033300.077451,1,334,5,65535
1778033300.077451,1,334,6,65535
1778033300.077451,1,334,7,65535
1778033300.077451,1,334,8,65535
1778033300.077451,1,334,9,65535
1778033300.077451,1,334,10,65535
1778033300.077451,1,334,11,65535
1778033300.077451,1,334,12,65535
1778033300.077451,1,334,13,65535
1778033300.077451,1,334,14,65535
1778033300.077451,1,334,15,65535
1778033300.077451,1,334,16,65535
1778033300.077451,1,334,17,65535
1778033300.077451,1,334,18,65535
1778033300.077451,1,334,19,65535
1778033300.077451,1,334,20,65535
1778033300.077451,1,334,21,65535
1778033300.077451,1,334,22,65535
1778033300.077451,1,334,23,65535
1778033300.077451,1,334,24,65535
1778033300.077451,1,334,25,65535
1778033300.077451,1,334,26,65535
1778033300.077451,1,334,27,65535
1778033300.077451,1,334,28,65535
1778033300.077451,1,334,29,65535
1778033300.077451,1,334,30,65535
1778033300.077451,1,334,31,65535
1778033300.395058,1,335,0,65535
1778033300.395058,1,335,1,65535
1778033300.395058,1,335,2,65535
1778033300.395058,1,335,3,65535
1778033300.395058,1,335,4,65535
1778033300.395058,1,335,5,65535
1778033300.395058,1,335,6,65535
1778033300.395058,1,335,7,65535
1778033300.395058,1,335,8,65535
1778033300.395058,1,335,9,65535
1778033300.395058,1,335,10,65535
1778033300.395058,1,335,11,65535
1778033300.395058,1,335,12,65535
1778033300.395058,1,335,13,65535
1778033300.395058,1,335,14,65535
1778033300.395058,1,335,15,65535
1778033300.395058,1,335,16,65535
1778033300.395058,1,335,17,65535
1778033300.395058,1,335,18,65535
1778033300.395058,1,335,19,65535
1778033300.395058,1,335,20,65535
1778033300.395058,1,335,21,65535
1778033300.395058,1,335,22,65535
1778033300.395058,1,335,23,65535
1778033300.395058,1,335,24,65535
1778033300.395058,1,335,25,65535
1778033300.395058,1,335,26,65535
1778033300.395058,1,335,27,65535
1778033300.395058,1,335,28,65535
1778033300.395058,1,335,29,65535
1778033300.395058,1,335,30,65535
1778033300.395058,1,335,31,65535
1778033300.3952188,1,336,0,65535
1778033300.3952188,1,336,1,65535
1778033300.3952188,1,336,2,65535
1778033300.3952188,1,336,3,65535
1778033300.3952188,1,336,4,65535
1778033300.3952188,1,336,5,65535
1778033300.3952188,1,336,6,65535
1778033300.3952188,1,336,7,65535
1778033300.3952188,1,336,8,65535
1778033300.3952188,1,336,9,65535
1778033300.3952188,1,336,10,65535
1778033300.3952188,1,336,11,65535
1778033300.3952188,1,336,12,65535
1778033300.3952188,1,336,13,65535
1778033300.3952188,1,336,14,65535
1778033300.3952188,1,336,15,65535
1778033300.3952188,1,336,16,65535
1778033300.3952188,1,336,17,65535
1778033300.3952188,1,336,18,65535
1778033300.3952188,1,336,19,65535
1778033300.3952188,1,336,20,65535
1778033300.3952188,1,336,21,65535
1778033300.3952188,1,336,22,65535
1778033300.3952188,1,336,23,65535
1778033300.3952188,1,336,24,65535
1778033300.3952188,1,336,25,65535
1778033300.3952188,1,336,26,65535
1778033300.3952188,1,336,27,65535
1778033300.3952188,1,336,28,65535
1778033300.3952188,1,336,29,65535
1778033300.3952188,1,336,30,65535
1778033300.3952188,1,336,31,65535
1778033300.500494,1,337,0,65535
1778033300.500494,1,337,1,65535
1778033300.500494,1,337,2,65535
1778033300.500494,1,337,3,65535
1778033300.500494,1,337,4,65535
1778033300.500494,1,337,5,65535
1778033300.500494,1,337,6,65535
1778033300.500494,1,337,7,65535
1778033300.500494,1,337,8,65535
1778033300.500494,1,337,9,65535
1778033300.500494,1,337,10,65535
1778033300.500494,1,337,11,65535
1778033300.500494,1,337,12,65535
1778033300.500494,1,337,13,65535
1778033300.500494,1,337,14,65535
1778033300.500494,1,337,15,65535
1778033300.500494,1,337,16,65535
1778033300.500494,1,337,17,65535
1778033300.500494,1,337,18,65535
1778033300.500494,1,337,19,65535
1778033300.500494,1,337,20,65535
1778033300.500494,1,337,21,65535
1778033300.500494,1,337,22,65535
1778033300.500494,1,337,23,65535
1778033300.500494,1,337,24,65535
1778033300.500494,1,337,25,65535
1778033300.500494,1,337,26,65535
1778033300.500494,1,337,27,65535
1778033300.500494,1,337,28,65535
1778033300.500494,1,337,29,65535
1778033300.500494,1,337,30,65535
1778033300.500494,1,337,31,65535
1778033300.602196,1,338,0,65535
1778033300.602196,1,338,1,65535
1778033300.602196,1,338,2,65535
1778033300.602196,1,338,3,65535
1778033300.602196,1,338,4,65535
1778033300.602196,1,338,5,65535
1778033300.602196,1,338,6,65535
1778033300.602196,1,338,7,65535
1778033300.602196,1,338,8,65535
1778033300.602196,1,338,9,65535
1778033300.602196,1,338,10,65535
1778033300.602196,1,338,11,65535
1778033300.602196,1,338,12,65535
1778033300.602196,1,338,13,65535
1778033300.602196,1,338,14,65535
1778033300.602196,1,338,15,65535
1778033300.602196,1,338,16,65535
1778033300.602196,1,338,17,65535
1778033300.602196,1,338,18,65535
1778033300.602196,1,338,19,65535
1778033300.602196,1,338,20,65535
1778033300.602196,1,338,21,65535
1778033300.602196,1,338,22,65535
1778033300.602196,1,338,23,65535
1778033300.602196,1,338,24,65535
1778033300.602196,1,338,25,65535
1778033300.602196,1,338,26,65535
1778033300.602196,1,338,27,65535
1778033300.602196,1,338,28,65535
1778033300.602196,1,338,29,65535
1778033300.602196,1,338,30,65535
1778033300.602196,1,338,31,65535
1778033300.804936,1,339,0,65535
1778033300.804936,1,339,1,65535
1778033300.804936,1,339,2,65535
1778033300.804936,1,339,3,65535
1778033300.804936,1,339,4,65535
1778033300.804936,1,339,5,65535
1778033300.804936,1,339,6,65535
1778033300.804936,1,339,7,65535
1778033300.804936,1,339,8,65535
1778033300.804936,1,339,9,65535
1778033300.804936,1,339,10,65535
1778033300.804936,1,339,11,65535
1778033300.804936,1,339,12,65535
1778033300.804936,1,339,13,65535
1778033300.804936,1,339,14,65535
1778033300.804936,1,339,15,65535
1778033300.804936,1,339,16,65535
1778033300.804936,1,339,17,65535
1778033300.804936,1,339,18,65535
1778033300.804936,1,339,19,65535
1778033300.804936,1,339,20,65535
1778033300.804936,1,339,21,65535
1778033300.804936,1,339,22,65535
1778033300.804936,1,339,23,65535
1778033300.804936,1,339,24,65535
1778033300.804936,1,339,25,65535
1778033300.804936,1,339,26,65535
1778033300.804936,1,339,27,65535
1778033300.804936,1,339,28,65535
1778033300.804936,1,339,29,65535
1778033300.804936,1,339,30,65535
1778033300.804936,1,339,31,65535
1778033300.906802,1,340,0,65535
1778033300.906802,1,340,1,65535
1778033300.906802,1,340,2,65535
1778033300.906802,1,340,3,65535
1778033300.906802,1,340,4,65535
1778033300.906802,1,340,5,65535
1778033300.906802,1,340,6,65535
1778033300.906802,1,340,7,65535
1778033300.906802,1,340,8,65535
1778033300.906802,1,340,9,65535
1778033300.906802,1,340,10,65535
1778033300.906802,1,340,11,65535
1778033300.906802,1,340,12,65535
1778033300.906802,1,340,13,65535
1778033300.906802,1,340,14,65535
1778033300.906802,1,340,15,65535
1778033300.906802,1,340,16,65535
1778033300.906802,1,340,17,65535
1778033300.906802,1,340,18,65535
1778033300.906802,1,340,19,65535
1778033300.906802,1,340,20,65535
1778033300.906802,1,340,21,65535
1778033300.906802,1,340,22,65535
1778033300.906802,1,340,23,65535
1778033300.906802,1,340,24,65535
1778033300.906802,1,340,25,65535
1778033300.906802,1,340,26,65535
1778033300.906802,1,340,27,65535
1778033300.906802,1,340,28,65535
1778033300.906802,1,340,29,65535
1778033300.906802,1,340,30,65535
1778033300.906802,1,340,31,65535
1778033301.0081542,1,341,0,65535
1778033301.0081542,1,341,1,65535
1778033301.0081542,1,341,2,65535
1778033301.0081542,1,341,3,65535
1778033301.0081542,1,341,4,65535
1778033301.0081542,1,341,5,65535
1778033301.0081542,1,341,6,65535
1778033301.0081542,1,341,7,65535
1778033301.0081542,1,341,8,65535
1778033301.0081542,1,341,9,65535
1778033301.0081542,1,341,10,65535
1778033301.0081542,1,341,11,65535
1778033301.0081542,1,341,12,65535
1778033301.0081542,1,341,13,65535
1778033301.0081542,1,341,14,65535
1778033301.0081542,1,341,15,65535
1778033301.0081542,1,341,16,65535
1778033301.0081542,1,341,17,65535
1778033301.0081542,1,341,18,65535
1778033301.0081542,1,341,19,65535
1778033301.0081542,1,341,20,65535
1778033301.0081542,1,341,21,65535
1778033301.0081542,1,341,22,65535
1778033301.0081542,1,341,23,65535
1778033301.0081542,1,341,24,65535
1778033301.0081542,1,341,25,65535
1778033301.0081542,1,341,26,65535
1778033301.0081542,1,341,27,65535
1778033301.0081542,1,341,28,65535
1778033301.0081542,1,341,29,65535
1778033301.0081542,1,341,30,65535
1778033301.0081542,1,341,31,65535
1778033301.1091661,1,342,0,65535
1778033301.1091661,1,342,1,65535
1778033301.1091661,1,342,2,65535
1778033301.1091661,1,342,3,65535
1778033301.1091661,1,342,4,65535
1778033301.1091661,1,342,5,65535
1778033301.1091661,1,342,6,65535
1778033301.1091661,1,342,7,65535
1778033301.1091661,1,342,8,65535
