wall_ts,node,seq,sample_index,value
1778033634.594784,1,5,26,65535
1778033634.594784,1,5,27,65535
1778033634.594784,1,5,28,65535
1778033634.594784,1,5,29,65535
1778033634.594784,1,5,30,65535
1778033634.594784,1,5,31,65535
1778033634.713591,1,6,0,65535
1778033634.713591,1,6,1,65535
1778033634.713591,1,6,2,65535
1778033634.713591,1,6,3,65535
1778033634.713591,1,6,4,65535
1778033634.713591,1,6,5,65535
1778033634.713591,1,6,6,65535
1778033634.713591,1,6,7,65535
1778033634.713591,1,6,8,65535
1778033634.713591,1,6,9,65535
1778033634.713591,1,6,10,65535
1778033634.713591,1,6,11,65535
1778033634.713591,1,6,12,65535
1778033634.713591,1,6,13,65535
1778033634.713591,1,6,14,65535
1778033634.713591,1,6,15,65535
1778033634.713591,1,6,16,65535
1778033634.713591,1,6,17,65535
1778033634.713591,1,6,18,65535
1778033634.713591,1,6,19,65535
1778033634.713591,1,6,20,65535
1778033634.713591,1,6,21,65535
1778033634.713591,1,6,22,65535
1778033634.713591,1,6,23,65535
1778033634.713591,1,6,24,65535
1778033634.713591,1,6,25,65535
1778033634.713591,1,6,26,65535
1778033634.713591,1,6,27,65535
1778033634.713591,1,6,28,65535
1778033634.713591,1,6,29,65535
1778033634.713591,1,6,30,65535
1778033634.713591,1,6,31,65535
1778033634.9157178,1,7,0,65535
1778033634.9157178,1,7,1,65535
1778033634.9157178,1,7,2,65535
1778033634.9157178,1,7,3,65535
1778033634.9157178,1,7,4,65535
1778033634.9157178,1,7,5,65535
1778033634.9157178,1,7,6,65535
1778033634.9157178,1,7,7,65535
1778033634.9157178,1,7,8,65535
1778033634.9157178,1,7,9,65535
1778033634.9157178,1,7,10,65535
1778033634.9157178,1,7,11,65535
1778033634.9157178,1,7,12,65535
1778033634.9157178,1,7,13,65535
1778033634.9157178,1,7,14,65535
1778033634.9157178,1,7,15,65535
1778033634.9157178,1,7,16,65535
1778033634.9157178,1,7,17,65535
1778033634.9157178,1,7,18,65535
1778033634.9157178,1,7,19,65535
1778033634.9157178,1,7,20,65535
1778033634.9157178,1,7,21,65535
1778033634.9157178,1,7,22,65535
1778033634.9157178,1,7,23,65535
1778033634.9157178,1,7,24,65535
1778033634.9157178,1,7,25,65535
1778033634.9157178,1,7,26,65535
1778033634.9157178,1,7,27,65535
1778033634.9157178,1,7,28,65535
1778033634.9157178,1,7,29,65535
1778033634.9157178,1,7,30,65535
1778033634.9157178,1,7,31,65535
1778033635.0164669,1,8,0,65535
1778033635.0164669,1,8,1,65535
1778033635.0164669,1,8,2,65535
1778033635.0164669,1,8,3,65535
1778033635.0164669,1,8,4,65535
1778033635.0164669,1,8,5,65535
1778033635.0164669,1,8,6,65535
1778033635.0164669,1,8,7,65535
1778033635.0164669,1,8,8,65535
1778033635.0164669,1,8,9,65535
1778033635.0164669,1,8,10,65535
1778033635.0164669,1,8,11,65535
1778033635.0164669,1,8,12,65535
1778033635.0164669,1,8,13,65535
1778033635.0164669,1,8,14,65535
1778033635.0164669,1,8,15,65535
1778033635.0164669,1,8,16,65535
1778033635.0164669,1,8,17,65535
1778033635.0164669,1,8,18,65535
1778033635.0164669,1,8,19,65535
1778033635.0164669,1,8,20,65535
1778033635.0164669,1,8,21,65535
1778033635.0164669,1,8,22,65535
1778033635.0164669,1,8,23,65535
1778033635.0164669,1,8,24,65535
1778033635.0164669,1,8,25,65535
1778033635.0164669,1,8,26,65535
1778033635.0164669,1,8,27,65535
1778033635.0164669,1,8,28,65535
1778033635.0164669,1,8,29,65535
1778033635.0164669,1,8,30,65535
1778033635.0164669,1,8,31,65535
1778033635.117939,1,9,0,65535
1778033635.117939,1,9,1,65535
1778033635.117939,1,9,2,65535
1778033635.117939,1,9,3,65535
1778033635.117939,1,9,4,65535
1778033635.117939,1,9,5,65535
1778033635.117939,1,9,6,65535
1778033635.117939,1,9,7,65535
1778033635.117939,1,9,8,65535
1778033635.117939,1,9,9,65535
1778033635.117939,1,9,10,65535
1778033635.117939,1,9,11,65535
1778033635.117939,1,9,12,65535
1778033635.117939,1,9,13,65535
1778033635.117939,1,9,14,65535
1778033635.117939,1,9,15,65535
1778033635.117939,1,9,16,65535
1778033635.117939,1,9,17,65535
1778033635.117939,1,9,18,65535
1778033635.117939,1,9,19,65535
1778033635.117939,1,9,20,65535
1778033635.117939,1,9,21,65535
1778033635.117939,1,9,22,65535
1778033635.117939,1,9,23,65535
1778033635.117939,1,9,24,65535
1778033635.117939,1,9,25,65535
1778033635.117939,1,9,26,65535
1778033635.117939,1,9,27,65535
1778033635.117939,1,9,28,65535
1778033635.117939,1,9,29,65535
1778033635.117939,1,9,30,65535
1778033635.117939,1,9,31,65535
1778033635.2194061,1,10,0,65535
1778033635.2194061,1,10,1,65535
1778033635.2194061,1,10,2,65535
1778033635.2194061,1,10,3,65535
1778033635.2194061,1,10,4,65535
1778033635.2194061,1,10,5,65535
1778033635.2194061,1,10,6,65535
1778033635.2194061,1,10,7,65535
1778033635.2194061,1,10,8,65535
1778033635.2194061,1,10,9,65535
1778033635.2194061,1,10,10,65535
1778033635.2194061,1,10,11,65535
1778033635.2194061,1,10,12,65535
1778033635.2194061,1,10,13,65535
1778033635.2194061,1,10,14,65535
1778033635.2194061,1,10,15,65535
1778033635.2194061,1,10,16,65535
1778033635.2194061,1,10,17,65535
1778033635.2194061,1,10,18,65535
1778033635.2194061,1,10,19,65535
1778033635.2194061,1,10,20,65535
1778033635.2194061,1,10,21,65535
1778033635.2194061,1,10,22,65535
1778033635.2194061,1,10,23,65535
1778033635.2194061,1,10,24,65535
1778033635.2194061,1,10,25,65535
1778033635.2194061,1,10,26,65535
1778033635.2194061,1,10,27,65535
1778033635.2194061,1,10,28,65535
1778033635.2194061,1,10,29,65535
1778033635.2194061,1,10,30,65535
1778033635.2194061,1,10,31,65535
1778033635.421819,1,11,0,65535
1778033635.421819,1,11,1,65535
1778033635.421819,1,11,2,65535
1778033635.421819,1,11,3,65535
1778033635.421819,1,11,4,65535
1778033635.421819,1,11,5,65535
1778033635.421819,1,11,6,65535
1778033635.421819,1,11,7,65535
1778033635.421819,1,11,8,65535
1778033635.421819,1,11,9,65535
1778033635.421819,1,11,10,65535
1778033635.421819,1,11,11,65535
1778033635.421819,1,11,12,65535
1778033635.421819,1,11,13,65535
1778033635.421819,1,11,14,65535
1778033635.421819,1,11,15,65535
1778033635.421819,1,11,16,65535
1778033635.421819,1,11,17,65535
1778033635.421819,1,11,18,65535
1778033635.421819,1,11,19,65535
1778033635.421819,1,11,20,65535
1778033635.421819,1,11,21,65535
1778033635.421819,1,11,22,65535
1778033635.421819,1,11,23,65535
1778033635.421819,1,11,24,65535
1778033635.421819,1,11,25,65535
1778033635.421819,1,11,26,65535
1778033635.421819,1,11,27,65535
1778033635.421819,1,11,28,65535
1778033635.421819,1,11,29,65535
1778033635.421819,1,11,30,65535
1778033635.421819,1,11,31,65535
1778033635.522911,1,12,0,65535
1778033635.522911,1,12,1,65535
1778033635.522911,1,12,2,65535
1778033635.522911,1,12,3,65535
1778033635.522911,1,12,4,65535
1778033635.522911,1,12,5,65535
1778033635.522911,1,12,6,65535
1778033635.522911,1,12,7,65535
1778033635.522911,1,12,8,65535
1778033635.522911,1,12,9,65535
1778033635.522911,1,12,10,65535
1778033635.522911,1,12,11,65535
1778033635.522911,1,12,12,65535
1778033635.522911,1,12,13,65535
1778033635.522911,1,12,14,65535
1778033635.522911,1,12,15,65535
1778033635.522911,1,12,16,65535
1778033635.522911,1,12,17,65535
1778033635.522911,1,12,18,65535
1778033635.522911,1,12,19,65535
1778033635.522911,1,12,20,65535
1778033635.522911,1,12,21,65535
1778033635.522911,1,12,22,65535
1778033635.522911,1,12,23,65535
1778033635.522911,1,12,24,65535
1778033635.522911,1,12,25,65535
1778033635.522911,1,12,26,65535
1778033635.522911,1,12,27,65535
1778033635.522911,1,12,28,65535
1778033635.522911,1,12,29,65535
1778033635.522911,1,12,30,65535
1778033635.522911,1,12,31,65535
1778033635.6243892,1,13,0,65535
1778033635.6243892,1,13,1,65535
1778033635.6243892,1,13,2,65535
1778033635.6243892,1,13,3,65535
1778033635.6243892,1,13,4,65535
1778033635.6243892,1,13,5,65535
1778033635.6243892,1,13,6,65535
1778033635.6243892,1,13,7,65535
1778033635.6243892,1,13,8,65535
1778033635.6243892,1,13,9,65535
1778033635.6243892,1,13,10,65535
1778033635.6243892,1,13,11,65535
1778033635.6243892,1,13,12,65535
1778033635.6243892,1,13,13,65535
1778033635.6243892,1,13,14,65535
1778033635.6243892,1,13,15,65535
1778033635.6243892,1,13,16,65535
1778033635.6243892,1,13,17,65535
1778033635.6243892,1,13,18,65535
1778033635.6243892,1,13,19,65535
1778033635.6243892,1,13,20,65535
1778033635.6243892,1,13,21,65535
1778033635.6243892,1,13,22,65535
1778033635.6243892,1,13,23,65535
1778033635.6243892,1,13,24,65535
1778033635.6243892,1,13,25,65535
1778033635.6243892,1,13,26,65535
1778033635.6243892,1,13,27,65535
1778033635.6243892,1,13,28,65535
1778033635.6243892,1,13,29,65535
1778033635.6243892,1,13,30,65535
1778033635.6243892,1,13,31,65535
