wall_ts,node,seq,sample_index,value
1778033636.9491148,1,23,28,65535
1778033636.9491148,1,23,29,65535
1778033636.9491148,1,23,30,65535
1778033636.9491148,1,23,31,65535
1778033637.0505412,1,24,0,65535
1778033637.0505412,1,24,1,65535
1778033637.0505412,1,24,2,65535
1778033637.0505412,1,24,3,65535
1778033637.0505412,1,24,4,65535
1778033637.0505412,1,24,5,65535
1778033637.0505412,1,24,6,65535
1778033637.0505412,1,24,7,65535
1778033637.0505412,1,24,8,65535
1778033637.0505412,1,24,9,65535
1778033637.0505412,1,24,10,65535
1778033637.0505412,1,24,11,65535
1778033637.0505412,1,24,12,65535
1778033637.0505412,1,24,13,65535
1778033637.0505412,1,24,14,65535
1778033637.0505412,1,24,15,65535
1778033637.0505412,1,24,16,65535
1778033637.0505412,1,24,17,65535
1778033637.0505412,1,24,18,65535
1778033637.0505412,1,24,19,65535
1778033637.0505412,1,24,20,65535
1778033637.0505412,1,24,21,65535
1778033637.0505412,1,24,22,65535
1778033637.0505412,1,24,23,65535
1778033637.0505412,1,24,24,65535
1778033637.0505412,1,24,25,65535
1778033637.0505412,1,24,26,65535
1778033637.0505412,1,24,27,65535
1778033637.0505412,1,24,28,65535
1778033637.0505412,1,24,29,65535
1778033637.0505412,1,24,30,65535
1778033637.0505412,1,24,31,65535
1778033637.152023,1,25,0,65535
1778033637.152023,1,25,1,65535
1778033637.152023,1,25,2,65535
1778033637.152023,1,25,3,65535
1778033637.152023,1,25,4,65535
1778033637.152023,1,25,5,65535
1778033637.152023,1,25,6,65535
1778033637.152023,1,25,7,65535
1778033637.152023,1,25,8,65535
1778033637.152023,1,25,9,65535
1778033637.152023,1,25,10,65535
1778033637.152023,1,25,11,65535
1778033637.152023,1,25,12,65535
1778033637.152023,1,25,13,65535
1778033637.152023,1,25,14,65535
1778033637.152023,1,25,15,65535
1778033637.152023,1,25,16,65535
1778033637.152023,1,25,17,65535
1778033637.152023,1,25,18,65535
1778033637.152023,1,25,19,65535
1778033637.152023,1,25,20,65535
1778033637.152023,1,25,21,65535
1778033637.152023,1,25,22,65535
1778033637.152023,1,25,23,65535
1778033637.152023,1,25,24,65535
1778033637.152023,1,25,25,65535
1778033637.152023,1,25,26,65535
1778033637.152023,1,25,27,65535
1778033637.152023,1,25,28,65535
1778033637.152023,1,25,29,65535
1778033637.152023,1,25,30,65535
1778033637.152023,1,25,31,65535
1778033637.353824,1,26,0,65535
1778033637.353824,1,26,1,65535
1778033637.353824,1,26,2,65535
1778033637.353824,1,26,3,65535
1778033637.353824,1,26,4,65535
1778033637.353824,1,26,5,65535
1778033637.353824,1,26,6,65535
1778033637.353824,1,26,7,65535
1778033637.353824,1,26,8,65535
1778033637.353824,1,26,9,65535
1778033637.353824,1,26,10,65535
1778033637.353824,1,26,11,65535
1778033637.353824,1,26,12,65535
1778033637.353824,1,26,13,65535
1778033637.353824,1,26,14,65535
1778033637.353824,1,26,15,65535
1778033637.353824,1,26,16,65535
1778033637.353824,1,26,17,65535
1778033637.353824,1,26,18,65535
1778033637.353824,1,26,19,65535
1778033637.353824,1,26,20,65535
1778033637.353824,1,26,21,65535
1778033637.353824,1,26,22,65535
1778033637.353824,1,26,23,65535
1778033637.353824,1,26,24,65535
1778033637.353824,1,26,25,65535
1778033637.353824,1,26,26,65535
1778033637.353824,1,26,27,65535
1778033637.353824,1,26,28,65535
1778033637.353824,1,26,29,65535
1778033637.353824,1,26,30,65535
1778033637.353824,1,26,31,65535
1778033637.455673,1,27,0,65535
1778033637.455673,1,27,1,65535
1778033637.455673,1,27,2,65535
1778033637.455673,1,27,3,65535
1778033637.455673,1,27,4,65535
1778033637.455673,1,27,5,65535
1778033637.455673,1,27,6,65535
1778033637.455673,1,27,7,65535
1778033637.455673,1,27,8,65535
1778033637.455673,1,27,9,65535
1778033637.455673,1,27,10,65535
1778033637.455673,1,27,11,65535
1778033637.455673,1,27,12,65535
1778033637.455673,1,27,13,65535
1778033637.455673,1,27,14,65535
1778033637.455673,1,27,15,65535
1778033637.455673,1,27,16,65535
1778033637.455673,1,27,17,65535
1778033637.455673,1,27,18,65535
1778033637.455673,1,27,19,65535
1778033637.455673,1,27,20,65535
1778033637.455673,1,27,21,65535
1778033637.455673,1,27,22,65535
1778033637.455673,1,27,23,65535
1778033637.455673,1,27,24,65535
1778033637.455673,1,27,25,65535
1778033637.455673,1,27,26,65535
1778033637.455673,1,27,27,65535
1778033637.455673,1,27,28,65535
1778033637.455673,1,27,29,65535
1778033637.455673,1,27,30,65535
1778033637.455673,1,27,31,65535
1778033637.556372,1,28,0,65535
1778033637.556372,1,28,1,65535
1778033637.556372,1,28,2,65535
1778033637.556372,1,28,3,65535
1778033637.556372,1,28,4,65535
1778033637.556372,1,28,5,65535
1778033637.556372,1,28,6,65535
1778033637.556372,1,28,7,65535
1778033637.556372,1,28,8,65535
1778033637.556372,1,28,9,65535
1778033637.556372,1,28,10,65535
1778033637.556372,1,28,11,65535
1778033637.556372,1,28,12,65535
1778033637.556372,1,28,13,65535
1778033637.556372,1,28,14,65535
1778033637.556372,1,28,15,65535
1778033637.556372,1,28,16,65535
1778033637.556372,1,28,17,65535
1778033637.556372,1,28,18,65535
1778033637.556372,1,28,19,65535
1778033637.556372,1,28,20,65535
1778033637.556372,1,28,21,65535
1778033637.556372,1,28,22,65535
1778033637.556372,1,28,23,65535
1778033637.556372,1,28,24,65535
1778033637.556372,1,28,25,65535
1778033637.556372,1,28,26,65535
1778033637.556372,1,28,27,65535
1778033637.556372,1,28,28,65535
1778033637.556372,1,28,29,65535
1778033637.556372,1,28,30,65535
1778033637.556372,1,28,31,65535
1778033637.657082,1,29,0,65535
1778033637.657082,1,29,1,65535
1778033637.657082,1,29,2,65535
1778033637.657082,1,29,3,65535
1778033637.657082,1,29,4,65535
1778033637.657082,1,29,5,65535
1778033637.657082,1,29,6,65535
1778033637.657082,1,29,7,65535
1778033637.657082,1,29,8,65535
1778033637.657082,1,29,9,65535
1778033637.657082,1,29,10,65535
1778033637.657082,1,29,11,65535
1778033637.657082,1,29,12,65535
1778033637.657082,1,29,13,65535
1778033637.657082,1,29,14,65535
1778033637.657082,1,29,15,65535
1778033637.657082,1,29,16,65535
1778033637.657082,1,29,17,65535
1778033637.657082,1,29,18,65535
1778033637.657082,1,29,19,65535
1778033637.657082,1,29,20,65535
1778033637.657082,1,29,21,65535
1778033637.657082,1,29,22,65535
1778033637.657082,1,29,23,65535
1778033637.657082,1,29,24,65535
1778033637.657082,1,29,25,65535
1778033637.657082,1,29,26,65535
1778033637.657082,1,29,27,65535
1778033637.657082,1,29,28,65535
1778033637.657082,1,29,29,65535
1778033637.657082,1,29,30,65535
1778033637.657082,1,29,31,65535
1778033637.858851,1,30,0,65535
1778033637.858851,1,30,1,65535
1778033637.858851,1,30,2,65535
1778033637.858851,1,30,3,65535
1778033637.858851,1,30,4,65535
1778033637.858851,1,30,5,65535
1778033637.858851,1,30,6,65535
1778033637.858851,1,30,7,65535
1778033637.858851,1,30,8,65535
1778033637.858851,1,30,9,65535
1778033637.858851,1,30,10,65535
1778033637.858851,1,30,11,65535
1778033637.858851,1,30,12,65535
1778033637.858851,1,30,13,65535
1778033637.858851,1,30,14,65535
1778033637.858851,1,30,15,65535
1778033637.858851,1,30,16,65535
1778033637.858851,1,30,17,65535
1778033637.858851,1,30,18,65535
1778033637.858851,1,30,19,65535
1778033637.858851,1,30,20,65535
1778033637.858851,1,30,21,65535
1778033637.858851,1,30,22,65535
1778033637.858851,1,30,23,65535
1778033637.858851,1,30,24,65535
1778033637.858851,1,30,25,65535
1778033637.858851,1,30,26,65535
1778033637.858851,1,30,27,65535
1778033637.858851,1,30,28,65535
1778033637.858851,1,30,29,65535
1778033637.858851,1,30,30,65535
1778033637.858851,1,30,31,65535
1778033637.959659,1,31,0,65535
1778033637.959659,1,31,1,65535
1778033637.959659,1,31,2,65535
1778033637.959659,1,31,3,65535
1778033637.959659,1,31,4,65535
1778033637.959659,1,31,5,65535
1778033637.959659,1,31,6,65535
1778033637.959659,1,31,7,65535
1778033637.959659,1,31,8,65535
1778033637.959659,1,31,9,65535
1778033637.959659,1,31,10,65535
1778033637.959659,1,31,11,65535
1778033637.959659,1,31,12,65535
1778033637.959659,1,31,13,65535
1778033637.959659,1,31,14,65535
1778033637.959659,1,31,15,65535
1778033637.959659,1,31,16,65535
1778033637.959659,1,31,17,65535
1778033637.959659,1,31,18,65535
1778033637.959659,1,31,19,65535
1778033637.959659,1,31,20,65535
1778033637.959659,1,31,21,65535
1778033637.959659,1,31,22,65535
1778033637.959659,1,31,23,65535
1778033637.959659,1,31,24,65535
1778033637.959659,1,31,25,65535
1778033637.959659,1,31,26,65535
1778033637.959659,1,31,27,65535
1778033637.959659,1,31,28,65535
1778033637.959659,1,31,29,65535
1778033637.959659,1,31,30,65535
1778033637.959659,1,31,31,65535
1778033638.060964,1,32,0,65535
1778033638.060964,1,32,1,65535
1778033638.060964,1,32,2,65535
1778033638.060964,1,32,3,65535
1778033638.060964,1,32,4,65535
1778033638.060964,1,32,5,65535
1778033638.060964,1,32,6,65535
1778033638.060964,1,32,7,65535
1778033638.060964,1,32,8,65535
1778033638.060964,1,32,9,65535
1778033638.060964,1,32,10,65535
1778033638.060964,1,32,11,65535
1778033638.060964,1,32,12,65535
1778033638.060964,1,32,13,65535
1778033638.060964,1,32,14,65535
1778033638.060964,1,32,15,65535
1778033638.060964,1,32,16,65535
1778033638.060964,1,32,17,65535
1778033638.060964,1,32,18,65535
1778033638.060964,1,32,19,65535
1778033638.060964,1,32,20,65535
1778033638.060964,1,32,21,65535
1778033638.060964,1,32,22,65535
1778033638.060964,1,32,23,65535
1778033638.060964,1,32,24,65535
1778033638.060964,1,32,25,65535
1778033638.060964,1,32,26,65535
1778033638.060964,1,32,27,65535
1778033638.060964,1,32,28,65535
1778033638.060964,1,32,29,65535
1778033638.060964,1,32,30,65535
1778033638.060964,1,32,31,65535
1778033638.1614459,1,33,0,65535
1778033638.1614459,1,33,1,65535
1778033638.1614459,1,33,2,65535
1778033638.1614459,1,33,3,65535
1778033638.1614459,1,33,4,65535
1778033638.1614459,1,33,5,65535
1778033638.1614459,1,33,6,65535
1778033638.1614459,1,33,7,65535
1778033638.1614459,1,33,8,65535
1778033638.1614459,1,33,9,65535
1778033638.1614459,1,33,10,65535
1778033638.1614459,1,33,11,65535
1778033638.1614459,1,33,12,65535
1778033638.1614459,1,33,13,65535
1778033638.1614459,1,33,14,65535
1778033638.1614459,1,33,15,65535
1778033638.1614459,1,33,16,65535
1778033638.1614459,1,33,17,65535
1778033638.1614459,1,33,18,65535
1778033638.1614459,1,33,19,65535
1778033638.1614459,1,33,20,65535
1778033638.1614459,1,33,21,65535
1778033638.1614459,1,33,22,65535
1778033638.1614459,1,33,23,65535
1778033638.1614459,1,33,24,65535
1778033638.1614459,1,33,25,65535
1778033638.1614459,1,33,26,65535
1778033638.1614459,1,33,27,65535
1778033638.1614459,1,33,28,65535
1778033638.1614459,1,33,29,65535
1778033638.1614459,1,33,30,65535
1778033638.1614459,1,33,31,65535
1778033638.364212,1,34,0,65535
1778033638.364212,1,34,1,65535
1778033638.364212,1,34,2,65535
1778033638.364212,1,34,3,65535
1778033638.364212,1,34,4,65535
1778033638.364212,1,34,5,65535
1778033638.364212,1,34,6,65535
1778033638.364212,1,34,7,65535
1778033638.364212,1,34,8,65535
1778033638.364212,1,34,9,65535
1778033638.364212,1,34,10,65535
1778033638.364212,1,34,11,65535
1778033638.364212,1,34,12,65535
1778033638.364212,1,34,13,65535
1778033638.364212,1,34,14,65535
1778033638.364212,1,34,15,65535
1778033638.364212,1,34,16,65535
1778033638.364212,1,34,17,65535
1778033638.364212,1,34,18,65535
1778033638.364212,1,34,19,65535
1778033638.364212,1,34,20,65535
1778033638.364212,1,34,21,65535
1778033638.364212,1,34,22,65535
1778033638.364212,1,34,23,65535
1778033638.364212,1,34,24,65535
1778033638.364212,1,34,25,65535
1778033638.364212,1,34,26,65535
1778033638.364212,1,34,27,65535
1778033638.364212,1,34,28,65535
1778033638.364212,1,34,29,65535
1778033638.364212,1,34,30,65535
1778033638.364212,1,34,31,65535
1778033638.466177,1,35,0,65535
1778033638.466177,1,35,1,65535
1778033638.466177,1,35,2,65535
1778033638.466177,1,35,3,65535
1778033638.466177,1,35,4,65535
1778033638.466177,1,35,5,65535
1778033638.466177,1,35,6,65535
1778033638.466177,1,35,7,65535
1778033638.466177,1,35,8,65535
1778033638.466177,1,35,9,65535
1778033638.466177,1,35,10,65535
1778033638.466177,1,35,11,65535
1778033638.466177,1,35,12,65535
1778033638.466177,1,35,13,65535
1778033638.466177,1,35,14,65535
1778033638.466177,1,35,15,65535
1778033638.466177,1,35,16,65535
1778033638.466177,1,35,17,65535
1778033638.466177,1,35,18,65535
1778033638.466177,1,35,19,65535
1778033638.466177,1,35,20,65535
1778033638.466177,1,35,21,65535
1778033638.466177,1,35,22,65535
1778033638.466177,1,35,23,65535
1778033638.466177,1,35,24,65535
1778033638.466177,1,35,25,65535
1778033638.466177,1,35,26,65535
1778033638.466177,1,35,27,65535
1778033638.466177,1,35,28,65535
1778033638.466177,1,35,29,65535
1778033638.466177,1,35,30,65535
1778033638.466177,1,35,31,65535
1778033638.5669608,1,36,0,65535
1778033638.5669608,1,36,1,65535
1778033638.5669608,1,36,2,65535
1778033638.5669608,1,36,3,65535
1778033638.5669608,1,36,4,65535
1778033638.5669608,1,36,5,65535
1778033638.5669608,1,36,6,65535
1778033638.5669608,1,36,7,65535
1778033638.5669608,1,36,8,65535
1778033638.5669608,1,36,9,65535
1778033638.5669608,1,36,10,65535
1778033638.5669608,1,36,11,65535
1778033638.5669608,1,36,12,65535
1778033638.5669608,1,36,13,65535
1778033638.5669608,1,36,14,65535
1778033638.5669608,1,36,15,65535
1778033638.5669608,1,36,16,65535
1778033638.5669608,1,36,17,65535
1778033638.5669608,1,36,18,65535
1778033638.5669608,1,36,19,65535
1778033638.5669608,1,36,20,65535
1778033638.5669608,1,36,21,65535
1778033638.5669608,1,36,22,65535
1778033638.5669608,1,36,23,65535
1778033638.5669608,1,36,24,65535
1778033638.5669608,1,36,25,65535
1778033638.5669608,1,36,26,65535
1778033638.5669608,1,36,27,65535
1778033638.5669608,1,36,28,65535
1778033638.5669608,1,36,29,65535
1778033638.5669608,1,36,30,65535
1778033638.5669608,1,36,31,65535
1778033638.769805,1,37,0,65535
1778033638.769805,1,37,1,65535
1778033638.769805,1,37,2,65535
1778033638.769805,1,37,3,65535
1778033638.769805,1,37,4,65535
1778033638.769805,1,37,5,65535
1778033638.769805,1,37,6,65535
1778033638.769805,1,37,7,65535
1778033638.769805,1,37,8,65535
1778033638.769805,1,37,9,65535
1778033638.769805,1,37,10,65535
1778033638.769805,1,37,11,65535
1778033638.769805,1,37,12,65535
1778033638.769805,1,37,13,65535
1778033638.769805,1,37,14,65535
1778033638.769805,1,37,15,65535
1778033638.769805,1,37,16,65535
1778033638.769805,1,37,17,65535
1778033638.769805,1,37,18,65535
1778033638.769805,1,37,19,65535
1778033638.769805,1,37,20,65535
1778033638.769805,1,37,21,65535
1778033638.769805,1,37,22,65535
1778033638.769805,1,37,23,65535
1778033638.769805,1,37,24,65535
1778033638.769805,1,37,25,65535
1778033638.769805,1,37,26,65535
1778033638.769805,1,37,27,65535
1778033638.769805,1,37,28,65535
1778033638.769805,1,37,29,65535
1778033638.769805,1,37,30,65535
1778033638.769805,1,37,31,65535
1778033638.870919,1,38,0,65535
1778033638.870919,1,38,1,65535
1778033638.870919,1,38,2,65535
1778033638.870919,1,38,3,65535
1778033638.870919,1,38,4,65535
1778033638.870919,1,38,5,65535
1778033638.870919,1,38,6,65535
1778033638.870919,1,38,7,65535
1778033638.870919,1,38,8,65535
1778033638.870919,1,38,9,65535
1778033638.870919,1,38,10,65535
1778033638.870919,1,38,11,65535
1778033638.870919,1,38,12,65535
1778033638.870919,1,38,13,65535
1778033638.870919,1,38,14,65535
1778033638.870919,1,38,15,65535
1778033638.870919,1,38,16,65535
1778033638.870919,1,38,17,65535
1778033638.870919,1,38,18,65535
1778033638.870919,1,38,19,65535
1778033638.870919,1,38,20,65535
1778033638.870919,1,38,21,65535
1778033638.870919,1,38,22,65535
1778033638.870919,1,38,23,65535
1778033638.870919,1,38,24,65535
1778033638.870919,1,38,25,65535
1778033638.870919,1,38,26,65535
1778033638.870919,1,38,27,65535
1778033638.870919,1,38,28,65535
1778033638.870919,1,38,29,65535
1778033638.870919,1,38,30,65535
1778033638.870919,1,38,31,65535
1778033638.9727201,1,39,0,65535
1778033638.9727201,1,39,1,65535
1778033638.9727201,1,39,2,65535
1778033638.9727201,1,39,3,65535
1778033638.9727201,1,39,4,65535
1778033638.9727201,1,39,5,65535
1778033638.9727201,1,39,6,65535
1778033638.9727201,1,39,7,65535
1778033638.9727201,1,39,8,65535
1778033638.9727201,1,39,9,65535
1778033638.9727201,1,39,10,65535
1778033638.9727201,1,39,11,65535
1778033638.9727201,1,39,12,65535
1778033638.9727201,1,39,13,65535
1778033638.9727201,1,39,14,65535
1778033638.9727201,1,39,15,65535
1778033638.9727201,1,39,16,65535
1778033638.9727201,1,39,17,65535
1778033638.9727201,1,39,18,65535
1778033638.9727201,1,39,19,65535
1778033638.9727201,1,39,20,65535
1778033638.9727201,1,39,21,65535
1778033638.9727201,1,39,22,65535
1778033638.9727201,1,39,23,65535
1778033638.9727201,1,39,24,65535
1778033638.9727201,1,39,25,65535
1778033638.9727201,1,39,26,65535
1778033638.9727201,1,39,27,65535
1778033638.9727201,1,39,28,65535
1778033638.9727201,1,39,29,65535
1778033638.9727201,1,39,30,65535
1778033638.9727201,1,39,31,65535
1778033639.074516,1,40,0,65535
1778033639.074516,1,40,1,65535
1778033639.074516,1,40,2,65535
1778033639.074516,1,40,3,65535
1778033639.074516,1,40,4,65535
1778033639.074516,1,40,5,65535
1778033639.074516,1,40,6,65535
1778033639.074516,1,40,7,65535
1778033639.074516,1,40,8,65535
1778033639.074516,1,40,9,65535
1778033639.074516,1,40,10,65535
1778033639.074516,1,40,11,65535
1778033639.074516,1,40,12,65535
1778033639.074516,1,40,13,65535
1778033639.074516,1,40,14,65535
1778033639.074516,1,40,15,65535
1778033639.074516,1,40,16,65535
1778033639.074516,1,40,17,65535
1778033639.074516,1,40,18,65535
1778033639.074516,1,40,19,65535
1778033639.074516,1,40,20,65535
1778033639.074516,1,40,21,65535
1778033639.074516,1,40,22,65535
1778033639.074516,1,40,23,65535
1778033639.074516,1,40,24,65535
1778033639.074516,1,40,25,65535
1778033639.074516,1,40,26,65535
1778033639.074516,1,40,27,65535
1778033639.074516,1,40,28,65535
1778033639.074516,1,40,29,65535
1778033639.074516,1,40,30,65535
1778033639.074516,1,40,31,65535
1778033639.277353,1,41,0,65535
1778033639.277353,1,41,1,65535
1778033639.277353,1,41,2,65535
1778033639.277353,1,41,3,65535
1778033639.277353,1,41,4,65535
1778033639.277353,1,41,5,65535
1778033639.277353,1,41,6,65535
1778033639.277353,1,41,7,65535
1778033639.277353,1,41,8,65535
1778033639.277353,1,41,9,65535
1778033639.277353,1,41,10,65535
1778033639.277353,1,41,11,65535
1778033639.277353,1,41,12,65535
1778033639.277353,1,41,13,65535
1778033639.277353,1,41,14,65535
1778033639.277353,1,41,15,65535
1778033639.277353,1,41,16,65535
1778033639.277353,1,41,17,65535
1778033639.277353,1,41,18,65535
1778033639.277353,1,41,19,65535
1778033639.277353,1,41,20,65535
1778033639.277353,1,41,21,65535
1778033639.277353,1,41,22,65535
1778033639.277353,1,41,23,65535
1778033639.277353,1,41,24,65535
1778033639.277353,1,41,25,65535
1778033639.277353,1,41,26,65535
1778033639.277353,1,41,27,65535
1778033639.277353,1,41,28,65535
1778033639.277353,1,41,29,65535
1778033639.277353,1,41,30,65535
1778033639.277353,1,41,31,65535
1778033639.378166,1,42,0,65535
1778033639.378166,1,42,1,65535
1778033639.378166,1,42,2,65535
1778033639.378166,1,42,3,65535
1778033639.378166,1,42,4,65535
1778033639.378166,1,42,5,65535
1778033639.378166,1,42,6,65535
1778033639.378166,1,42,7,65535
1778033639.378166,1,42,8,65535
1778033639.378166,1,42,9,65535
1778033639.378166,1,42,10,65535
1778033639.378166,1,42,11,65535
1778033639.378166,1,42,12,65535
1778033639.378166,1,42,13,65535
1778033639.378166,1,42,14,65535
1778033639.378166,1,42,15,65535
1778033639.378166,1,42,16,65535
1778033639.378166,1,42,17,65535
1778033639.378166,1,42,18,65535
1778033639.378166,1,42,19,65535
1778033639.378166,1,42,20,65535
1778033639.378166,1,42,21,65535
1778033639.378166,1,42,22,65535
1778033639.378166,1,42,23,65535
1778033639.378166,1,42,24,65535
1778033639.378166,1,42,25,65535
1778033639.378166,1,42,26,65535
1778033639.378166,1,42,27,65535
1778033639.378166,1,42,28,65535
1778033639.378166,1,42,29,65535
1778033639.378166,1,42,30,65535
1778033639.378166,1,42,31,65535
1778033639.480041,1,43,0,65535
1778033639.480041,1,43,1,65535
1778033639.480041,1,43,2,65535
1778033639.480041,1,43,3,65535
1778033639.480041,1,43,4,65535
1778033639.480041,1,43,5,65535
1778033639.480041,1,43,6,65535
1778033639.480041,1,43,7,65535
1778033639.480041,1,43,8,65535
1778033639.480041,1,43,9,65535
1778033639.480041,1,43,10,65535
1778033639.480041,1,43,11,65535
1778033639.480041,1,43,12,65535
1778033639.480041,1,43,13,65535
1778033639.480041,1,43,14,65535
1778033639.480041,1,43,15,65535
1778033639.480041,1,43,16,65535
1778033639.480041,1,43,17,65535
1778033639.480041,1,43,18,65535
1778033639.480041,1,43,19,65535
1778033639.480041,1,43,20,65535
1778033639.480041,1,43,21,65535
1778033639.480041,1,43,22,65535
1778033639.480041,1,43,23,65535
1778033639.480041,1,43,24,65535
1778033639.480041,1,43,25,65535
1778033639.480041,1,43,26,65535
1778033639.480041,1,43,27,65535
1778033639.480041,1,43,28,65535
1778033639.480041,1,43,29,65535
1778033639.480041,1,43,30,65535
1778033639.480041,1,43,31,65535
1778033639.580719,1,44,0,65535
1778033639.580719,1,44,1,65535
1778033639.580719,1,44,2,65535
1778033639.580719,1,44,3,65535
1778033639.580719,1,44,4,65535
1778033639.580719,1,44,5,65535
1778033639.580719,1,44,6,65535
1778033639.580719,1,44,7,65535
1778033639.580719,1,44,8,65535
1778033639.580719,1,44,9,65535
1778033639.580719,1,44,10,65535
1778033639.580719,1,44,11,65535
1778033639.580719,1,44,12,65535
1778033639.580719,1,44,13,65535
1778033639.580719,1,44,14,65535
1778033639.580719,1,44,15,65535
1778033639.580719,1,44,16,65535
1778033639.580719,1,44,17,65535
1778033639.580719,1,44,18,65535
1778033639.580719,1,44,19,65535
1778033639.580719,1,44,20,65535
1778033639.580719,1,44,21,65535
1778033639.580719,1,44,22,65535
1778033639.580719,1,44,23,65535
1778033639.580719,1,44,24,65535
1778033639.580719,1,44,25,65535
1778033639.580719,1,44,26,65535
1778033639.580719,1,44,27,65535
1778033639.580719,1,44,28,65535
1778033639.580719,1,44,29,65535
1778033639.580719,1,44,30,65535
1778033639.580719,1,44,31,65535
1778033639.7826939,1,45,0,65535
1778033639.7826939,1,45,1,65535
1778033639.7826939,1,45,2,65535
1778033639.7826939,1,45,3,65535
1778033639.7826939,1,45,4,65535
1778033639.7826939,1,45,5,65535
1778033639.7826939,1,45,6,65535
1778033639.7826939,1,45,7,65535
1778033639.7826939,1,45,8,65535
1778033639.7826939,1,45,9,65535
1778033639.7826939,1,45,10,65535
1778033639.7826939,1,45,11,65535
1778033639.7826939,1,45,12,65535
1778033639.7826939,1,45,13,65535
1778033639.7826939,1,45,14,65535
1778033639.7826939,1,45,15,65535
1778033639.7826939,1,45,16,65535
1778033639.7826939,1,45,17,65535
1778033639.7826939,1,45,18,65535
1778033639.7826939,1,45,19,65535
1778033639.7826939,1,45,20,65535
1778033639.7826939,1,45,21,65535
1778033639.7826939,1,45,22,65535
1778033639.7826939,1,45,23,65535
1778033639.7826939,1,45,24,65535
1778033639.7826939,1,45,25,65535
1778033639.7826939,1,45,26,65535
1778033639.7826939,1,45,27,65535
1778033639.7826939,1,45,28,65535
1778033639.7826939,1,45,29,65535
1778033639.7826939,1,45,30,65535
1778033639.7826939,1,45,31,65535
1778033639.8844821,1,46,0,65535
1778033639.8844821,1,46,1,65535
1778033639.8844821,1,46,2,65535
1778033639.8844821,1,46,3,65535
1778033639.8844821,1,46,4,65535
1778033639.8844821,1,46,5,65535
1778033639.8844821,1,46,6,65535
1778033639.8844821,1,46,7,65535
1778033639.8844821,1,46,8,65535
1778033639.8844821,1,46,9,65535
1778033639.8844821,1,46,10,65535
1778033639.8844821,1,46,11,65535
1778033639.8844821,1,46,12,65535
1778033639.8844821,1,46,13,65535
1778033639.8844821,1,46,14,65535
1778033639.8844821,1,46,15,65535
1778033639.8844821,1,46,16,65535
1778033639.8844821,1,46,17,65535
1778033639.8844821,1,46,18,65535
1778033639.8844821,1,46,19,65535
1778033639.8844821,1,46,20,65535
1778033639.8844821,1,46,21,65535
1778033639.8844821,1,46,22,65535
1778033639.8844821,1,46,23,65535
1778033639.8844821,1,46,24,65535
1778033639.8844821,1,46,25,65535
1778033639.8844821,1,46,26,65535
1778033639.8844821,1,46,27,65535
1778033639.8844821,1,46,28,65535
1778033639.8844821,1,46,29,65535
1778033639.8844821,1,46,30,65535
1778033639.8844821,1,46,31,65535
1778033639.985953,1,47,0,65535
1778033639.985953,1,47,1,65535
1778033639.985953,1,47,2,65535
1778033639.985953,1,47,3,65535
1778033639.985953,1,47,4,65535
1778033639.985953,1,47,5,65535
1778033639.985953,1,47,6,65535
1778033639.985953,1,47,7,65535
