wall_ts,node,seq,sample_index,value
1778045172.113316,1,602,1,65535
1778045172.113316,1,602,2,65535
1778045172.113316,1,602,3,65535
1778045172.113316,1,602,4,65535
1778045172.113316,1,602,5,65535
1778045172.113316,1,602,6,65535
1778045172.113316,1,602,7,65535
1778045172.113316,1,602,8,65535
1778045172.113316,1,602,9,65535
1778045172.113316,1,602,10,65535
1778045172.113316,1,602,11,65535
1778045172.113316,1,602,12,65535
1778045172.113316,1,602,13,65535
1778045172.113316,1,602,14,65535
1778045172.113316,1,602,15,65535
1778045172.113316,1,602,16,65535
1778045172.113316,1,602,17,65535
1778045172.113316,1,602,18,65535
1778045172.113316,1,602,19,65535
1778045172.113316,1,602,20,65535
1778045172.113316,1,602,21,65535
1778045172.113316,1,602,22,65535
1778045172.113316,1,602,23,65535
1778045172.113316,1,602,24,65535
1778045172.113316,1,602,25,65535
1778045172.113316,1,602,26,65535
1778045172.113316,1,602,27,65535
1778045172.113316,1,602,28,65535
1778045172.113316,1,602,29,65535
1778045172.113316,1,602,30,65535
1778045172.113316,1,602,31,65535
1778045172.3223739,1,603,0,65535
1778045172.3223739,1,603,1,65535
1778045172.3223739,1,603,2,65535
1778045172.3223739,1,603,3,65535
1778045172.3223739,1,603,4,65535
1778045172.3223739,1,603,5,65535
1778045172.3223739,1,603,6,65535
1778045172.3223739,1,603,7,65535
1778045172.3223739,1,603,8,65535
1778045172.3223739,1,603,9,65535
1778045172.3223739,1,603,10,65535
1778045172.3223739,1,603,11,65535
1778045172.3223739,1,603,12,65535
1778045172.3223739,1,603,13,65535
1778045172.3223739,1,603,14,65535
1778045172.3223739,1,603,15,65535
1778045172.3223739,1,603,16,65535
1778045172.3223739,1,603,17,65535
1778045172.3223739,1,603,18,65535
1778045172.3223739,1,603,19,65535
1778045172.3223739,1,603,20,65535
1778045172.3223739,1,603,21,65535
1778045172.3223739,1,603,22,65535
1778045172.3223739,1,603,23,65535
1778045172.3223739,1,603,24,65535
1778045172.3223739,1,603,25,65535
1778045172.3223739,1,603,26,65535
1778045172.3223739,1,603,27,65535
1778045172.3223739,1,603,28,65535
1778045172.3223739,1,603,29,65535
1778045172.3223739,1,603,30,65535
1778045172.3223739,1,603,31,65535
1778045172.427867,1,604,0,65535
1778045172.427867,1,604,1,65535
1778045172.427867,1,604,2,65535
1778045172.427867,1,604,3,65535
1778045172.427867,1,604,4,65535
1778045172.427867,1,604,5,65535
1778045172.427867,1,604,6,65535
1778045172.427867,1,604,7,65535
1778045172.427867,1,604,8,65535
1778045172.427867,1,604,9,65535
1778045172.427867,1,604,10,65535
1778045172.427867,1,604,11,65535
1778045172.427867,1,604,12,65535
1778045172.427867,1,604,13,65535
1778045172.427867,1,604,14,65535
1778045172.427867,1,604,15,65535
1778045172.427867,1,604,16,65535
1778045172.427867,1,604,17,65535
1778045172.427867,1,604,18,65535
1778045172.427867,1,604,19,65535
1778045172.427867,1,604,20,65535
1778045172.427867,1,604,21,65535
1778045172.427867,1,604,22,65535
1778045172.427867,1,604,23,65535
1778045172.427867,1,604,24,65535
1778045172.427867,1,604,25,65535
1778045172.427867,1,604,26,65535
1778045172.427867,1,604,27,65535
1778045172.427867,1,604,28,65535
1778045172.427867,1,604,29,65535
1778045172.427867,1,604,30,65535
1778045172.427867,1,604,31,65535
